Delhi metro fare : 1st query,Prerna,Ojasvi,Urvi,Himanshu,,Prerna ,Ojasvi ,Urvi,Himanshu
http://vikaspedia.in/e-governance/online-citizen-services/government-to-citizen-services-g2c/all-about-aadhaar/why-aadhaar&sa=U&ved=0ahUKEwj--5mXwd3aAhXIE7wKHaPYCI4QFgg6MAc&usg=AOvVaw1L9zDNL5rhm8HARfOJnHQ,,0,,,,,10,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,0,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,0,,,,,,,
"7,8",,1,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,0,,,,,,,
"8,10",,0,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
get adhar card,,,,,,,,,
,,,,,,,,,
https://www.paisabazaar.com/aadhar-card/,,1,,,,,2,,
https://www.bankbazaar.com/aadhar-card.html,,1,,,,,3,,
https://uidai.gov.in/,,1,,,,,1,,
http://www.onlineaadhaar.com/,,1,,,,,4,,
https://getaadhaar.in/,,1,,,,,5,,
http://www.baidu.com/link?url=2JX90EbuuH5APZHSVsDBJwV5_Ztb4FNA3ArNW9ZYOCuwvSgrtMrY08gZIZPevjI4,,1,,,,,6,,
https://aadharcarduid.com/download-duplicate-copy-online&sa=U&ved=0ahUKEwid5YrozN3aAhUY6bwKHeGrDGkQFgg0MAU&usg=AOvVaw260W2UlMBEGluYdWzCPwj1,,1,,,,,7,,
https://aadhaarcard.net.in/how-to-get-aadhar-card-from-uidai-gov-in-website/,,1,,,,,8,,
https://www.quora.com/How-do-I-get-an-Aadhaar-card&sa=U&ved=0ahUKEwid5YrozN3aAhUY6bwKHeGrDGkQFghIMAg&usg=AOvVaw3MoSDBye3sNm3qM0axswPC,,1,,,,,9,,
http://www.eaadharuidaigov.co.in/,,1,,,,,10,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,1,,,,,,,
"1,3",,1,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,0,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,0,,,,,,,
"8,10",,0,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
update adhar details,,,,,,,,,
,,,,,,,,,
https://www.uidai.gov.in/enrolment-update/aadhaar-enrolment/aadhaar-data-update.html,,1,,,,,1,,
https://www.iciciprulife.com/services/update-your-aadhaar.html,,1,,,,,2,,
https://www.bankbazaar.com/aadhar-card/updating-aadhar-details.html,,1,,,,,3,,
https://uidai.gov.in/,,1,,,,,10,,
https://economictimes.indiatimes.com/wealth/personal-finance-news/how-to-update-or-correct-aadhaar-details-online/articleshow/59280998.cms,,1,,,,,4,,
https://economictimes.indiatimes.com/wealth/personal-finance-news/how-to-update-or-correct-aadhaar-details-online/articleshow/59280998.cms&sa=U&ved=0ahUKEwiV9Yac0t3aAhXBE7wKHcpmCkUQFggjMAI&usg=AOvVaw3Ziug_ScWhhmfaKQXXNLkD,,1,,,,,5,,
http://www.baidu.com/link?url=CPiGxoHZdgPNxhTyj7x_1BcnrWtljikk8bewbpmaJZHVgmzjiToBpxYkawKZ2JSYqRPVF3PmkbyGRyhK4sm_6t1Zd-dL5GpYIZy1tBOa_Yphr4gA4IjNeywhEvnuFI-21TMYzi3rLiBdPbbT8FBHJK,,1,,,,,6,,
http://finfyi.com/aadhar-card-update/,,1,,,,,7,,
https://aadhaar-update.in/aadhaar-card-update/,,1,,,,,8,,
https://aadhaar-update.in/,,1,,,,,9,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,0,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,1,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,1,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,1,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,1,,,,,,,
"8,9",,0,,,,,,,
"8,10",,1,,,,,,,
"9,10",,1,,,,,,,
,,,,,,,,,
link contact with adhar,,,,,,,,,
,,,,,,,,,
https://www.vodafone.in/discover/get-started/link-aadhaar-card-mobile-number,,1,,,,,1,,
https://www.icicilombard.com/link-aadhaar-number,,1,,,,,2,,
https://adl.camsonline.com/InvestorServices/COL_Aadhar.aspx,,1,,,,,10,,
http://www.coolztricks.com/2018/01/link-airtel-number-with-aadhaar-card-online-offline.html,,1,,,,,3,,
https://www.ndtv.com/business/lic-insurance-policy-how-to-link-with-aadhaar-card-number-pan-new-deadline-and-other-details-1789470,,1,,,,,4,,
https://www.bankbazaar.com/aadhar-card/how-to-link-aadhar-number-with-mobile-number.html,,1,,,,,5,,
https://www.quora.com/How-do-I-link-an-Aadhaar-number-with-multiple-mobile-numbers,,1,,,,,6,,
https://economictimes.indiatimes.com/wealth/personal-finance-news/how-to-link-your-phone-number-to-your-aadhaar/articleshow/58924156.cms&sa=U&ved=0ahUKEwj8w4WG0JHaAhUG1oMKHVYiDpcQFggTMAA&usg=AOvVaw22azBdgwx4FI_Y0qM5b24S,,1,,,,,7,,
http://www.coolztricks.com/2018/01/link-aadhaar-card-with-vodafone-number.html,,1,,,,,8,,
https://gadgets.ndtv.com/telecom/features/how-to-link-aadhaar-mobile-number-ivr-call-reverification-airtel-vodafone-idea-1794981&sa=U&ved=0ahUKEwjh8bKZ1N3aAhUHL48KHXGfAHgQFggkMAM&usg=AOvVaw0ltZp19RTV3NoYoZGY9WvN,,1,,,,,9,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,0,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,1,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,1,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,1,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,1,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,1,,,,,,,
"8,9",,0,,,,,,,
"8,10",,1,,,,,,,
"9,10",,1,,,,,,,
,,,,,,,,,
suspended adhar,,,,,,,,,
,,,,,,,,,
https://aadhaarcard.net.in/my-aadhaar-is-suspended-and-has-been-asked-to-update/,,1,,,,,1,,
https://en.wikipedia.org/wiki/Unique_Identification_Authority_of_India,,0,,,,,7,,
https://www.ndtv.com/india-news/kj-alphons-50-000-aadhaar-enrolment-operators-suspended-till-date-1793726&sa=U&ved=0ahUKEwjx1bzq1d3aAhVLr48KHV9WCwIQFgguMAY&usg=AOvVaw08ENhzo6LCFKNTe8eT7B2J,,0,,,,,8,,
https://www.oneindia.com/videos/aadhar-linking-suspended-indefinitely-by-supreme-court-of-india-305321.html,,1,,,,,2,,
https://uidai.gov.in/component/fsf/%3Fview%3Dfaq%26catid%3D40%26start%3D20&sa=U&ved=0ahUKEwjx1bzq1d3aAhVLr48KHV9WCwIQFggpMAU&usg=AOvVaw3tOJEqrzFxLtndpnL-giZS,,1,,,,,3,,
http://www.thehindu.com/business/Industry/uidai-suspends-airtel-airtel-payments-banks-ekyc-licence/article21822439.ece,,0,,,,,9,,
http://www.bgr.in/news/uidai-deactivates-81-lakh-aadhaar-cards-3-step-guide-to-check-if-yours-is-active/&sa=U&ved=0ahUKEwjx1bzq1d3aAhVLr48KHV9WCwIQFgg0MAc&usg=AOvVaw3SVdl2UYWdLFrM53zkk7DV,,1,,,,,4,,
http://www.baidu.com/link?url=RErV5FwIjqqdPFEWYeN0Rrj26BUOiUeLgN41kOW_ER96vOgGPkcZ4ExtC-6rIPFCJux1r2txbT6Wy894SEkYka,,0,,,,,10,,
https://economictimes.indiatimes.com/wealth/personal-finance-news/around-81-lakh-aadhaar-cards-deactivated-heres-how-to-check-if-yours-is-active/articleshow/60083795.cms&sa=U&ved=0ahUKEwjx1bzq1d3aAhVLr48KHV9WCwIQFggVMAE&usg=AOvVaw2RG36C32uxwkkMPf6KylKO,,1,,,,,5,,
https://www.quora.com/What-are-the-reasons-for-suspending-an-Adhaar-card,,1,,,,,6,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,0,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,1,,,,,,,
"2,8",,1,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,1,,,,,,,
"3,8",,1,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,1,,,,,,,
"4,8",,1,,,,,,,
"4,9",,1,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,1,,,,,,,
"5,8",,1,,,,,,,
"5,9",,1,,,,,,,
"5,10",,1,,,,,,,
"6,7",,1,,,,,,,
"6,8",,1,,,,,,,
"6,9",,1,,,,,,,
"6,10",,1,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,0,,,,,,,
"8,10",,0,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
required documents for adhar,,,,,,,,,
https://www.paisabazaar.com/aadhar-card/documents-required-for-aadhar-card/,,1,,,,,3,,
https://www.bankbazaar.com/aadhar-card/documents-required-for-aadhar-cards.html,,1,,,,,1,,
https://uidai.online/documents-required-for-aadhar-card/,,1,,,,,2,,
https://ssup.co.in/aadhar-card-documents/,,1,,,,,4,,
https://aadharcard.news/documents-required-aadhar-card/,,1,,,,,5,,
https://aadhar-card.xyz/documents-required-aadhar-card-registration/,,1,,,,,6,,
http://www.aadharcardlink.in/documents-required-for-aadhaar-card/,,1,,,,,7,,
http://www.baidu.com/link?url=AKsTme7SwQ5GCiUT_GJtVaEkf47SwmjC07WHKnbJ2QD643wclZVtDDwOpF3ZNM8SZa4-28V-2CTRkD1Llo0ACJJIVFClmDdrWUMsOCFQXdYCNMutiZJM9myZqK-9CXmq,,1,,,,,8,,
http://www.baidu.com/link?url=SOf4VdVmuNN-VGkamcV_YW_9bREyws3O_Jb7VLFKm8ahbCpi5dMixIJ1jlGaqZYzoXhjEVViKgAPeKkx24J495ifV6HaQKGEJaZwUtDdA-EadQW54hURIiv730VvS_KikJ_UP_UyLNtV7u73t8w-juWYwfeVnem32AU33sQQimDNCje_Oj1FLqmdMskHT611,,1,,,,,9,,
https://www.irs.gov/retirement-plans/retirement-plans-faqs-regarding-required-minimum-distributions,,1,,,,,10,,
,,,,,,,,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,1,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,1,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,0,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,0,,,,,,,
"8,10",,0,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
download adhar card,,,,,,,,,
https://downloadaadharcard.download/,,1,,,,,5,,
http://www.downloadaadharcard.com/,,1,,,,,6,,
http://adharcardstatusonline.com/aadhar-card-print-duplicate-aadhar-card-online-application-tracking/,,1,,,,,3,,
http://aadharcards.com/aadhaar-card-download/,,1,,,,,1,,
http://www.eaadhar.online/,,1,,,,,2,,
http://www.baidu.com/link?url=kUkoyDwEQNULak8MNScStJvsPLbmLQWS92ut2fgkUkOy_DnsQrS-moyZV3zgmCjx,,1,,,,,4,,
http://adhaarcard.co.in/,,1,,,,,7,,
https://eaadharcard.org/,,1,,,,,8,,
http://www.baidu.com/link?url=4Qh0LKKKXZd7TW2CtKKJPhEfCL0x7SWusMhiYdjyYIskgvUmw9eoR_cwndAUEQro,,1,,,,,9,,
http://www.baidu.com/link?url=b3qNGH0KBv-vVIU9MSqsd4Hi7k_LoAQmcXTus-JWX3bOLy0GPolAPOLdv8h4u1vQDQmOUaZhJURauqggO78xXg4XyzxN9fCjgtVzGJPNUau,,1,,,,,10,,
,,,,,,,,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,1,,,,,,,
"1,4",,1,,,,,,,
"1,5",,1,,,,,,,
"1,6",,0,,,,,,,
"1,7",,1,,,,,,,
"1,8",,1,,,,,,,
"1,9",,1,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,1,,,,,,,
"2,6",,1,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,1,,,,,,,
"3,4",,1,,,,,,,
"3,5",,1,,,,,,,
"3,6",,1,,,,,,,
"3,7",,1,,,,,,,
"3,8",,1,,,,,,,
"3,9",,1,,,,,,,
"3,10",,1,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,0,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,0,,,,,,,
"8,10",,0,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
linking adhar and pan,,,,,,,,,
https://www.incometaxindiaefiling.gov.in/e-Filing/Services/LinkAadhaarPrelogin.html,,1,,,,,1,,
https://www.bankbazaar.com/pan-card/link-aadhar-pan-card.html,,1,,,,,2,,
https://gadgets.ndtv.com/internet/features/link-aadhaar-pan-online-how-to-link-pan-card-aadhaar-number-income-tax-efiling-website-1680033,,1,,,,,4,,
https://cleartax.in/s/how-to-link-aadhaar-to-pan/,,1,,,,,3,,
http://www.india.com/business/linking-pan-to-aadhaar-card-visit-www-incometaxindiaefiling-gov-in-to-link-your-pan-to-aadhar-in-3-simple-steps-2123319/,,1,,,,,5,,
http://www.india.com/business/linking-pan-card-to-aadhaar-card-how-to-link-your-pan-card-to-aadhaar-card-in-5-simple-steps-2106623/,,1,,,,,6,,
http://www.baidu.com/link?url=GaqDJglyO1lLYgErXNp-56krcyFrnRj-YAkQV2P6YXG_jBanfwUgXLLqYDBak8bR,,1,,,,,10,,
https://pronuncian.com/introduction-to-linking,,0,,,,,7,,
https://en.wikipedia.org/wiki/Deep_linking,,0,,,,,8,,
http://www.thehindu.com/news/national/how-to-link-aadhaar-with-pan/article19159343.ece,,1,,,,,9,,
,,,,,,,,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,0,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,1,,,,,,,
"3,9",,1,,,,,,,
"3,10",,1,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,1,,,,,,,
"6,9",,1,,,,,,,
"6,10",,1,,,,,,,
"7,8",,1,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,0,,,,,,,
"8,10",,1,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
secure fingerprint adhar,,,,,,,,,
https://www.medianama.com/2018/02/223-gujarat-bleeds-biometrics-uidai-says-aadhaar-biometrics-secure/,,1,,,,,1,,
https://www.indiamart.com/braino-services/uid-aadhaar-fingerprint-scanner.html,,1,,,,,2,,
https://www.bioenabletech.com/ten-print-fingerprint-scanner,,1,,,,,3,,
http://download.cnet.com/Fingerprint-Software-Secure-PC-Login/3000-2092_4-10614028.html,,0,,,,,4,,
http://www.baidu.com/link?url=sJcfj-_O7XqAbEP69Cz_BjmYyY65N6O9uXH94W9Zg3a447Rbo55aY0SBcJ69F8LBqf9hEyfRxuawsYo1zHFg7ypTE9kMdTUfwh4n5VhXL8uzOScyhyzyma_TZWC1xLct,,0,,,,,5,,
https://www.merriam-webster.com/dictionary/secure,,0,,,,,6,,
http://www.dictionary.com/browse/secure,,0,,,,,7,,
https://www.merriam-webster.com/thesaurus/secure,,0,,,,,8,,
http://www.yourdictionary.com/secure,,0,,,,,9,,
http://www.thesaurus.com/browse/secure,,0,,,,,10,,
,,,,,,,,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,0,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,0,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,0,,,,,,,
"8,10",,0,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
adhar centres,,,,,,,,,
https://www.paisabazaar.com/aadhar-card/aadhaar-card-enrolment-centre/,,1,,,,,1,,
https://www.bankbazaar.com/aadhar-card/search-for-aadhaar-card-enrolment-centre.html,,1,,,,,2,,
https://ssup.co.in/aadhar-enrollment-centers/,,1,,,,,3,,
https://en.wikipedia.org/wiki/AADHAAR,,1,,,,,4,,
http://www.onlineaadhaar.com/,,1,,,,,5,,
https://www.youtube.com/watch%3Fv%3D4NU-QeHOZ8g&sa=U&ved=0ahUKEwizr-WvgN7aAhVLsI8KHai2DkUQtwIIUzAI&usg=AOvVaw3c2e3DclzZcutue79YMUWB,,1,,,,,6,,
https://www.paisabazaar.com/aadhar-card/aadhaar-card-enrolment-centre/&sa=U&ved=0ahUKEwizr-WvgN7aAhVLsI8KHai2DkUQFghgMAs&usg=AOvVaw24YJRZySGHS3rQHJlYyhl7,,1,,,,,7,,
http://www.baidu.com/link?url=HRzeQiHjUsl6bMs-vAHBOYBRakTGdpXfM3thKVceLbUaCU3BkWoCRYz6BhMZ-g_ghld7E6IoVxLv7x86t1Fya0b33CiAXxDBwGCTP_PbqD4TLQ_6xjvF5CFv1ctKyLOw,,1,,,,,8,,
https://aadharcenter.com/,,1,,,,,9,,
https://uidaieadharcard.in/,,1,,,,,10,,
,,,,,,,,,
,,,,,,,,,
Ranking Annotation,,,,,,,,,
,,,,,,,,,
"1,2",,0,,,,,,,
"1,3",,0,,,,,,,
"1,4",,0,,,,,,,
"1,5",,0,,,,,,,
"1,6",,0,,,,,,,
"1,7",,0,,,,,,,
"1,8",,0,,,,,,,
"1,9",,0,,,,,,,
"1,10",,0,,,,,,,
"2,3",,0,,,,,,,
"2,4",,0,,,,,,,
"2,5",,0,,,,,,,
"2,6",,0,,,,,,,
"2,7",,0,,,,,,,
"2,8",,0,,,,,,,
"2,9",,0,,,,,,,
"2,10",,0,,,,,,,
"3,4",,0,,,,,,,
"3,5",,0,,,,,,,
"3,6",,0,,,,,,,
"3,7",,0,,,,,,,
"3,8",,0,,,,,,,
"3,9",,0,,,,,,,
"3,10",,0,,,,,,,
"4,5",,0,,,,,,,
"4,6",,0,,,,,,,
"4,7",,0,,,,,,,
"4,8",,0,,,,,,,
"4,9",,0,,,,,,,
"4,10",,0,,,,,,,
"5,6",,0,,,,,,,
"5,7",,0,,,,,,,
"5,8",,0,,,,,,,
"5,9",,0,,,,,,,
"5,10",,0,,,,,,,
"6,7",,0,,,,,,,
"6,8",,0,,,,,,,
"6,9",,0,,,,,,,
"6,10",,0,,,,,,,
"7,8",,0,,,,,,,
"7,9",,0,,,,,,,
"7,10",,0,,,,,,,
"8,9",,0,,,,,,,
"8,10",,0,,,,,,,
"9,10",,0,,,,,,,
,,,,,,,,,
election schedule,Prerna,Ojasvi,Urvi,Himanshu,,Prerna ,Ojasvi ,Urvi,Himanshu
https://www.washingtonpost.com/graphics/2017/politics/2018-election-calendar/,,1,,,,,3,,
https://www.merriam-webster.com/dictionary/election,,0,,,,,1,,
http://www.ncsl.org/research/elections-and-campaigns/2018-state-primary-election-dates.aspx,,1,,,,,4,,
https://www.nytimes.com/interactive/2018/03/13/us/elections/results-pennsylvania-house-special-election.html,,1,,,,,5,,
https://www.sos.state.oh.us/publications/2018-elections-calendar/,,1,,,,,6,,
https://www.sos.state.tx.us/elections/laws/may-5-election-calendar-2018.shtml,,1,,,,,7,,
http://www.baidu.com/link?url=FxtfUPrn3GTRlRmqYi9Da3DpMDpd8gIW-7nNPdVK1o0X2BBiuHZTrEN8c-3C3nZAgaktrPbDhm4vY-gepq6gM5vf1zQFZz8ZEzr89kCFb-lOHneOAdwoAUcbRiDyXhDF,,1,,,,,8,,
https://en.wikipedia.org/wiki/Election,,0,,,,,10,,
https://news.search.yahoo.com/search?p=election&fr2=cosmos,,0,,,,,2,,
http://dos.myflorida.com/elections/for-voters/election-dates/,,1,,,,,9,,
